customer_id,customer_age,annual_income,employment_status,account_tenure,product_holdings,relationship_value,risk_segment,behavioral_score,credit_score,city,last_activity_date
CUST_011844,18,11252.79,Student,3,2,2925.73,Near-Prime,396.37,655,Sheffield,2025-08-01
CUST_011845,25,19788.12,Part-time,9,4,15038.97,Prime,184.32,778,Sheffield,2025-07-23
CUST_011846,26,32511.39,Full-time,0,2,6502.28,Subprime,446.53,580,Bristol,2025-07-20
CUST_011847,18,14578.75,Student,5,3,6560.44,Near-Prime,331.41,691,Leeds,2025-07-17
CUST_011848,18,20205.43,Part-time,5,4,12123.26,Prime,386.77,755,Leeds,2025-07-24
CUST_011849,25,30999.24,Full-time,1,2,6819.83,Near-Prime,207.05,672,Sheffield,2025-07-12
CUST_011850,52,75243.73,Full-time,5,4,45146.24,Prime,286.99,846,Bristol,2025-07-17
CUST_011851,72,100196.8,Retired,3,3,39076.75,Prime,582.88,850,Birmingham,2025-07-18
CUST_011852,29,19492.35,Full-time,3,3,7602.02,Prime,206.18,783,Glasgow,2025-07-25
CUST_011853,25,42455.84,Contract,6,3,20378.8,Prime,184.19,798,Manchester,2025-07-31
CUST_011854,108,135179.7,Retired,3,2,35146.72,Prime,87.54,850,Sheffield,2025-07-15
CUST_011855,18,30640.03,Full-time,3,1,3983.2,Subprime,201.04,552,Birmingham,2025-07-09
CUST_011856,21,16000.0,Full-time,3,2,4160.0,Deep-Subprime,214.22,545,Bristol,2025-08-01
CUST_011857,58,46158.27,Part-time,5,3,20771.22,Near-Prime,58.53,725,Bristol,2025-07-29
CUST_011858,29,676.14,Unemployed,2,2,162.27,Subprime,54.33,604,Glasgow,2025-07-25
CUST_011859,19,10270.35,Student,3,1,1335.15,Near-Prime,359.94,738,Bristol,2025-07-10
CUST_011860,61,98142.71,Contract,4,2,27479.96,Prime,255.07,811,Liverpool,2025-07-17
CUST_011861,140,144574.94,Retired,1,4,63612.98,Prime,154.11,795,Manchester,2025-07-21
CUST_011862,18,19093.51,Full-time,2,2,4582.44,Near-Prime,104.8,657,Manchester,2025-07-12
CUST_011863,48,60256.44,Full-time,3,1,7833.34,Near-Prime,419.18,665,Newcastle,2025-07-17
CUST_011864,18,13308.31,Student,4,4,7452.65,Prime,117.63,850,Manchester,2025-07-09
CUST_011865,57,74179.82,Full-time,1,1,8159.78,Near-Prime,135.74,741,Sheffield,2025-08-06
CUST_011866,18,35889.9,Part-time,2,2,8613.58,Subprime,263.75,590,Glasgow,2025-07-26
CUST_011867,66,97794.28,Retired,7,5,83125.14,Prime,429.57,850,Glasgow,2025-08-01
CUST_011868,101,150874.01,Retired,1,2,33192.28,Prime,356.38,850,Glasgow,2025-08-06
CUST_011869,62,37943.65,Part-time,5,2,11383.09,Subprime,163.12,648,Newcastle,2025-07-09
CUST_011870,18,16000.0,Full-time,6,3,7680.0,Near-Prime,248.75,713,Leeds,2025-08-01
CUST_011871,18,9600.0,Part-time,8,3,5184.0,Near-Prime,287.05,743,Manchester,2025-07-21
CUST_011872,47,69947.83,Full-time,6,4,44766.61,Prime,318.53,760,London,2025-07-31
CUST_011873,18,9600.0,Part-time,0,3,2880.0,Near-Prime,206.13,698,London,2025-07-14
CUST_011874,18,25378.15,Part-time,1,1,2791.6,Deep-Subprime,104.61,540,Bristol,2025-07-11
CUST_011875,46,4399.41,Unemployed,7,2,1495.8,Near-Prime,353.43,724,Leeds,2025-07-09
CUST_011876,62,85850.33,Full-time,3,4,44642.17,Prime,261.45,850,Newcastle,2025-08-05
CUST_011877,50,56766.8,Full-time,5,3,25545.06,Prime,404.56,796,Manchester,2025-07-23
CUST_011878,18,15555.9,Part-time,1,2,3422.3,Near-Prime,49.16,712,Leeds,2025-07-20
CUST_011879,40,59772.57,Full-time,1,3,19724.95,Near-Prime,257.63,730,Liverpool,2025-08-03
CUST_011880,49,59904.61,Contract,7,4,40735.14,Prime,260.08,755,Leeds,2025-08-02
CUST_011881,48,60138.7,Self-employed,1,2,13230.51,Prime,247.22,850,Leeds,2025-07-17
CUST_011882,34,50417.31,Contract,2,2,12100.16,Near-Prime,217.87,655,Glasgow,2025-07-16
CUST_011883,18,11575.76,Part-time,7,3,5903.64,Near-Prime,194.49,732,Leeds,2025-07-13
CUST_011884,23,10832.57,Part-time,1,2,2383.17,Near-Prime,142.0,652,Sheffield,2025-07-13
CUST_011885,84,134710.1,Retired,2,3,48495.64,Prime,288.25,850,Bristol,2025-07-23
CUST_011886,22,7501.83,Unemployed,7,2,2550.62,Subprime,234.59,613,Bristol,2025-07-25
CUST_011887,18,32682.86,Full-time,2,3,11765.83,Prime,219.29,830,London,2025-07-30
CUST_011888,18,455.35,Student,3,1,59.2,Near-Prime,185.46,704,Liverpool,2025-08-01
CUST_011889,72,52106.17,Part-time,1,3,17195.04,Prime,66.74,795,Bristol,2025-07-26
CUST_011890,45,55548.97,Full-time,5,3,24997.04,Prime,478.68,850,Newcastle,2025-08-04
CUST_011891,18,1133.56,Student,3,2,294.73,Prime,238.92,850,Birmingham,2025-07-21
CUST_011892,28,45456.83,Full-time,6,5,36365.47,Prime,268.23,781,Manchester,2025-08-01
CUST_011893,18,2883.58,Student,0,2,576.72,Deep-Subprime,213.72,530,Liverpool,2025-07-21
CUST_011894,55,89745.1,Full-time,9,2,34103.14,Prime,283.33,844,Sheffield,2025-07-26
CUST_011895,64,64109.16,Full-time,0,1,6410.92,Near-Prime,139.92,729,Glasgow,2025-07-31
CUST_011896,18,20969.14,Full-time,11,5,22017.6,Prime,347.32,827,Manchester,2025-07-09
CUST_011897,49,46269.57,Full-time,1,2,10179.31,Prime,140.73,805,Sheffield,2025-07-26
CUST_011898,18,16000.0,Full-time,4,2,4480.0,Near-Prime,324.48,716,Sheffield,2025-07-23
CUST_011899,22,25574.34,Part-time,9,2,9718.25,Near-Prime,208.0,722,Leeds,2025-07-25
CUST_011900,18,8351.92,Student,2,1,1002.23,Near-Prime,81.75,655,Manchester,2025-08-03
CUST_011901,21,4486.15,Student,5,2,1345.85,Deep-Subprime,428.89,499,Glasgow,2025-08-06
CUST_011902,34,63110.36,Full-time,6,4,40390.63,Prime,618.41,781,Birmingham,2025-08-01
CUST_011903,18,3033.6,Student,7,2,1031.43,Near-Prime,48.84,706,London,2025-07-14
CUST_011904,32,25593.45,Part-time,4,2,7166.17,Prime,186.67,850,Manchester,2025-07-22
CUST_011905,20,44993.97,Part-time,6,1,7199.03,Near-Prime,410.17,711,Cardiff,2025-08-03
CUST_011906,132,100009.12,Part-time,3,3,39003.56,Prime,655.24,850,Sheffield,2025-07-10
CUST_011907,68,79538.52,Retired,3,3,31020.02,Prime,170.73,786,Newcastle,2025-07-16
CUST_011908,18,18293.25,Part-time,3,3,7134.37,Prime,335.29,776,Manchester,2025-07-28
CUST_011909,22,28860.1,Full-time,4,3,12121.24,Near-Prime,384.09,749,Birmingham,2025-07-19
CUST_011910,37,51677.26,Full-time,1,1,5684.5,Subprime,195.52,618,London,2025-07-15
CUST_011911,39,31742.64,Part-time,1,1,3491.69,Near-Prime,199.19,708,London,2025-07-26
CUST_011912,18,35152.0,Part-time,0,1,3515.2,Subprime,154.33,642,Leeds,2025-08-02
CUST_011913,76,102150.79,Retired,2,3,36774.29,Prime,200.41,850,Manchester,2025-07-10
CUST_011914,18,26391.84,Full-time,4,5,18474.29,Prime,182.43,776,Newcastle,2025-07-20
CUST_011915,64,76124.79,Full-time,3,2,19792.45,Prime,494.87,850,Manchester,2025-08-06
CUST_011916,18,4501.95,Student,2,3,1620.7,Near-Prime,310.83,738,Cardiff,2025-07-29
CUST_011917,33,21509.66,Part-time,10,1,4301.93,Near-Prime,291.11,746,London,2025-07-26
CUST_011918,51,33379.35,Part-time,2,1,4005.52,Subprime,302.77,648,Leeds,2025-07-19
CUST_011919,18,9600.0,Part-time,2,2,2304.0,Near-Prime,56.81,726,Cardiff,2025-07-13
CUST_011920,18,22303.86,Part-time,1,2,4906.85,Near-Prime,566.05,709,Sheffield,2025-07-18
CUST_011921,18,9600.0,Part-time,4,3,4032.0,Near-Prime,315.52,656,Cardiff,2025-07-27
CUST_011922,18,12943.02,Student,3,2,3365.18,Subprime,332.07,624,Liverpool,2025-07-14
CUST_011923,18,1127.21,Student,7,1,191.63,Subprime,430.31,592,Bristol,2025-07-22
CUST_011924,76,47868.32,Part-time,2,2,11488.4,Near-Prime,610.85,707,Newcastle,2025-08-04
CUST_011925,21,12828.2,Student,0,2,2565.64,Subprime,632.76,598,Glasgow,2025-07-30
CUST_011926,42,40040.58,Contract,6,4,25625.97,Prime,261.13,850,Newcastle,2025-08-03
CUST_011927,18,18798.96,Part-time,3,1,2443.86,Near-Prime,322.34,661,Cardiff,2025-07-17
CUST_011928,70,75978.73,Retired,7,2,25832.77,Prime,512.18,819,Bristol,2025-07-21
CUST_011929,18,33394.71,Full-time,9,4,25379.98,Prime,408.89,770,Manchester,2025-07-25
CUST_011930,37,57319.59,Full-time,2,1,6878.35,Near-Prime,527.02,690,Manchester,2025-07-25
CUST_011931,26,29778.18,Full-time,7,2,10124.58,Near-Prime,196.4,745,Leeds,2025-07-27
CUST_011932,42,42937.98,Full-time,1,4,18892.71,Prime,192.4,817,London,2025-08-06
CUST_011933,18,9600.0,Part-time,4,5,6720.0,Prime,307.62,791,London,2025-07-29
CUST_011934,95,106929.59,Retired,2,4,51326.2,Prime,234.47,850,Bristol,2025-07-22
CUST_011935,46,81378.25,Full-time,3,3,31737.52,Prime,121.99,845,Birmingham,2025-07-24
CUST_011936,43,1282.62,Unemployed,2,4,615.66,Prime,317.24,817,Liverpool,2025-07-18
CUST_011937,24,25759.58,Full-time,3,1,3348.75,Subprime,312.27,641,Manchester,2025-07-10
CUST_011938,48,83465.23,Self-employed,2,5,50079.14,Prime,332.65,850,Manchester,2025-08-06
CUST_011939,29,45460.73,Full-time,2,1,5455.29,Subprime,454.26,635,Newcastle,2025-08-03
CUST_011940,36,45812.44,Contract,1,3,15118.11,Prime,169.34,779,Birmingham,2025-07-25
CUST_011941,41,93448.75,Full-time,4,3,39248.47,Prime,280.74,757,Birmingham,2025-08-07
CUST_011942,54,93424.49,Full-time,1,1,10276.69,Subprime,192.63,618,Cardiff,2025-07-14
CUST_011943,18,12163.54,Student,3,2,3162.52,Subprime,41.73,625,Bristol,2025-07-30
CUST_011944,102,149129.37,Retired,2,4,71582.1,Prime,390.49,820,Sheffield,2025-07-31
CUST_011945,42,78789.84,Full-time,4,2,22061.16,Prime,162.47,773,Newcastle,2025-08-05
CUST_011946,18,12143.8,Student,11,3,7650.59,Near-Prime,92.86,655,Manchester,2025-07-25
CUST_011947,88,102871.34,Retired,2,4,49378.25,Prime,59.55,754,Newcastle,2025-07-23
CUST_011948,18,5116.04,Student,4,2,1432.49,Subprime,107.15,615,Leeds,2025-07-14
CUST_011949,57,64029.05,Full-time,5,3,28813.07,Near-Prime,67.86,724,Liverpool,2025-07-09
CUST_011950,25,37590.41,Full-time,3,1,4886.75,Subprime,133.32,616,Cardiff,2025-08-02
CUST_011951,21,36818.17,Full-time,7,1,6259.09,Near-Prime,467.62,685,Bristol,2025-07-16
CUST_011952,37,31151.19,Part-time,3,5,20248.27,Prime,461.0,787,Leeds,2025-07-31
CUST_011953,64,66425.76,Full-time,5,2,19927.73,Near-Prime,575.9,669,Manchester,2025-07-16
CUST_011954,18,1061.33,Student,3,1,137.97,Near-Prime,326.21,691,Leeds,2025-08-03
CUST_011955,28,24934.77,Part-time,7,3,12716.73,Prime,323.23,847,Cardiff,2025-07-23
CUST_011956,18,9600.0,Part-time,0,2,1920.0,Subprime,25.64,644,Leeds,2025-08-05
CUST_011957,68,89918.91,Retired,4,2,25177.29,Prime,311.18,850,Birmingham,2025-07-16
CUST_011958,95,130702.9,Retired,3,1,16991.38,Near-Prime,253.54,730,Cardiff,2025-07-23
CUST_011959,43,57332.28,Contract,2,4,27519.5,Prime,399.1,820,Bristol,2025-08-01
CUST_011960,61,105839.4,Full-time,1,3,34927.0,Prime,50.26,850,Bristol,2025-07-22
CUST_011961,18,16054.83,Part-time,3,1,2087.13,Near-Prime,191.22,666,Birmingham,2025-07-12
CUST_011962,38,44341.49,Full-time,4,5,31039.04,Prime,349.74,850,Bristol,2025-07-23
CUST_011963,39,52606.56,Full-time,2,1,6312.79,Subprime,468.37,642,Newcastle,2025-07-09
CUST_011964,18,16000.0,Full-time,6,2,5120.0,Subprime,380.22,579,Birmingham,2025-07-31
CUST_011965,45,72563.23,Full-time,10,1,14512.65,Subprime,375.57,641,Birmingham,2025-07-10
CUST_011966,18,35977.29,Full-time,3,1,4677.05,Subprime,465.89,568,Birmingham,2025-07-19
CUST_011967,54,89763.69,Full-time,5,3,40393.66,Near-Prime,262.46,747,Glasgow,2025-07-22
CUST_011968,48,54831.69,Full-time,1,5,30157.43,Prime,166.08,806,Glasgow,2025-08-06
CUST_011969,18,7373.18,Student,3,2,1917.03,Deep-Subprime,209.8,538,Newcastle,2025-07-14
CUST_011970,55,43495.51,Full-time,1,2,9569.01,Prime,191.27,850,Manchester,2025-07-11
CUST_011971,20,14713.72,Student,2,1,1765.65,Near-Prime,132.0,695,Cardiff,2025-08-01
CUST_011972,18,9776.72,Student,4,3,4106.22,Near-Prime,258.46,719,Bristol,2025-07-23
CUST_011973,62,87828.18,Full-time,6,4,56210.04,Prime,566.57,786,Birmingham,2025-07-09
CUST_011974,97,122269.64,Retired,1,3,40348.98,Prime,231.95,850,Cardiff,2025-07-29
CUST_011975,18,9600.0,Part-time,2,2,2304.0,Prime,488.62,814,Manchester,2025-07-26
CUST_011976,86,54708.69,Part-time,2,5,32825.22,Prime,314.62,756,Liverpool,2025-07-09
CUST_011977,46,44308.47,Part-time,3,2,11520.2,Near-Prime,386.15,689,Leeds,2025-07-11
CUST_011978,18,10266.72,Part-time,2,1,1232.01,Near-Prime,201.23,686,Cardiff,2025-07-21
CUST_011979,19,16000.0,Full-time,2,3,5760.0,Near-Prime,272.56,729,Leeds,2025-07-15
CUST_011980,18,1737.41,Student,2,2,416.98,Subprime,98.14,638,Manchester,2025-07-26
CUST_011981,48,81012.91,Full-time,4,3,34025.42,Prime,226.72,850,Newcastle,2025-07-22
CUST_011982,37,62039.93,Full-time,1,3,20473.18,Near-Prime,678.59,697,Liverpool,2025-08-02
CUST_011983,26,16000.0,Full-time,3,1,2080.0,Near-Prime,15.74,731,London,2025-08-05
CUST_011984,46,72420.91,Full-time,4,4,40555.71,Prime,157.59,779,Birmingham,2025-07-16
CUST_011985,112,127967.76,Retired,2,2,30712.26,Prime,494.23,823,Leeds,2025-07-13
CUST_011986,50,35094.43,Part-time,5,2,10528.33,Near-Prime,312.75,656,Birmingham,2025-07-22
CUST_011987,27,58620.46,Full-time,10,3,35172.27,Near-Prime,338.42,736,Liverpool,2025-07-15
CUST_011988,113,148764.32,Retired,0,1,14876.43,Near-Prime,238.92,738,London,2025-07-18
CUST_011989,63,67759.82,Full-time,4,2,18972.75,Prime,413.55,796,Cardiff,2025-07-29
CUST_011990,18,25206.87,Full-time,2,1,3024.82,Subprime,237.31,639,Glasgow,2025-08-06
CUST_011991,21,38322.16,Part-time,5,4,22993.3,Prime,126.5,823,Manchester,2025-07-12
CUST_011992,18,9564.69,Student,2,2,2295.53,Near-Prime,52.71,716,Liverpool,2025-07-23
CUST_011993,28,20272.6,Part-time,3,3,7906.31,Prime,349.96,775,Bristol,2025-07-19
CUST_011994,72,84769.54,Retired,3,5,55100.2,Prime,362.49,850,Birmingham,2025-07-10
CUST_011995,18,16000.0,Full-time,7,3,8160.0,Prime,329.43,774,London,2025-07-31
CUST_011996,57,62368.61,Full-time,4,5,43658.03,Prime,295.44,847,Sheffield,2025-07-26
CUST_011997,24,6904.77,Unemployed,0,2,1380.95,Subprime,601.63,604,Newcastle,2025-07-21
CUST_011998,18,24292.17,Part-time,0,2,4858.43,Deep-Subprime,148.65,546,Manchester,2025-07-27
CUST_011999,44,76654.27,Full-time,3,2,19930.11,Prime,626.26,826,Cardiff,2025-07-29
CUST_012000,73,45118.14,Part-time,5,5,33838.61,Prime,345.7,850,Birmingham,2025-07-28
CUST_012001,36,58551.38,Full-time,0,4,23420.55,Prime,459.43,834,Glasgow,2025-07-13
CUST_012002,98,91494.06,Retired,3,2,23788.45,Near-Prime,326.07,735,Sheffield,2025-07-21
CUST_012003,18,20894.13,Part-time,2,2,5014.59,Near-Prime,100.87,718,London,2025-07-23
CUST_012004,51,53229.57,Self-employed,5,4,31937.74,Prime,299.84,850,Leeds,2025-08-06
CUST_012005,23,34102.94,Full-time,1,1,3751.32,Subprime,78.82,596,Liverpool,2025-07-24
CUST_012006,39,71531.47,Full-time,5,2,21459.44,Prime,409.12,800,Glasgow,2025-07-17
CUST_012007,33,8391.15,Unemployed,7,2,2852.99,Near-Prime,280.08,685,Birmingham,2025-08-05
CUST_012008,58,74503.44,Full-time,4,3,31291.44,Near-Prime,230.59,683,Leeds,2025-07-30
CUST_012009,34,40927.28,Full-time,1,2,9004.0,Subprime,603.53,573,Birmingham,2025-07-24
CUST_012010,57,75793.01,Full-time,6,3,36380.65,Near-Prime,185.48,650,Cardiff,2025-08-06
CUST_012011,29,36301.73,Part-time,5,2,10890.52,Prime,128.65,792,London,2025-07-15
CUST_012012,18,20923.8,Full-time,7,2,7114.09,Near-Prime,419.46,733,London,2025-07-18
CUST_012013,22,42424.56,Full-time,5,2,12727.37,Near-Prime,139.84,682,Liverpool,2025-07-21
CUST_012014,18,9600.0,Part-time,4,2,2688.0,Prime,428.3,790,Birmingham,2025-07-15
CUST_012015,29,31146.4,Part-time,8,2,11212.7,Near-Prime,245.78,732,Leeds,2025-07-29
CUST_012016,34,61979.43,Full-time,2,3,22312.6,Near-Prime,168.18,716,London,2025-08-04
CUST_012017,56,93138.74,Full-time,6,3,44706.59,Prime,412.4,850,Cardiff,2025-07-18
CUST_012018,44,54055.97,Full-time,2,2,12973.43,Prime,303.76,850,Liverpool,2025-07-23
CUST_012019,108,142230.92,Retired,1,5,78227.01,Prime,176.94,771,Newcastle,2025-07-23
CUST_012020,56,125086.53,Self-employed,2,5,75051.92,Prime,474.89,848,Manchester,2025-07-13
CUST_012021,37,44391.55,Full-time,3,1,5770.9,Near-Prime,391.7,700,Sheffield,2025-07-23
CUST_012022,18,9600.0,Part-time,9,1,1824.0,Near-Prime,551.06,682,Glasgow,2025-08-05
CUST_012023,28,50981.59,Contract,4,2,14274.84,Prime,229.64,820,Bristol,2025-07-31
CUST_012024,71,85522.61,Retired,7,2,29077.69,Prime,368.71,850,Sheffield,2025-08-04
CUST_012025,35,35392.98,Part-time,3,4,18404.35,Prime,31.79,828,Bristol,2025-07-17
CUST_012026,18,11496.73,Part-time,5,4,6898.04,Prime,61.21,794,London,2025-07-27
CUST_012027,33,56497.94,Full-time,8,2,20339.26,Near-Prime,241.7,712,Liverpool,2025-07-30
CUST_012028,48,66938.84,Full-time,1,2,14726.54,Prime,437.68,772,Cardiff,2025-07-13
CUST_012029,67,72494.68,Retired,7,5,61620.48,Prime,132.62,850,Birmingham,2025-07-15
CUST_012030,63,88312.44,Full-time,1,5,48571.84,Prime,202.48,824,Sheffield,2025-08-03
CUST_012031,36,32265.33,Part-time,3,4,16777.97,Prime,206.56,799,Cardiff,2025-07-30
CUST_012032,35,26235.94,Part-time,1,1,2885.95,Subprime,235.69,602,Glasgow,2025-07-24
CUST_012033,39,19396.83,Full-time,2,4,9310.48,Prime,38.32,758,Liverpool,2025-08-02
CUST_012034,37,52270.87,Full-time,7,2,17772.1,Prime,415.5,773,Glasgow,2025-07-26
CUST_012035,37,59965.19,Contract,6,3,28783.29,Near-Prime,167.55,745,Sheffield,2025-07-31
CUST_012036,41,29030.04,Self-employed,0,1,2903.0,Subprime,515.33,626,Leeds,2025-07-26
CUST_012037,35,48650.62,Full-time,6,2,15568.2,Near-Prime,587.94,740,London,2025-07-29
CUST_012038,67,100384.88,Retired,1,4,44169.35,Prime,310.74,759,London,2025-07-31
CUST_012039,46,59860.52,Full-time,0,2,11972.1,Near-Prime,272.95,713,Glasgow,2025-07-29
CUST_012040,18,5339.62,Student,4,5,3737.73,Prime,218.53,825,Bristol,2025-07-28
CUST_012041,49,111549.24,Self-employed,0,2,22309.85,Near-Prime,449.18,723,Bristol,2025-07-31
CUST_012042,18,12314.54,Student,4,1,1724.04,Near-Prime,254.86,736,London,2025-07-10
CUST_012043,18,22669.94,Part-time,0,3,6800.98,Near-Prime,485.69,683,Sheffield,2025-08-05
CUST_012044,61,84162.88,Full-time,5,4,50497.73,Prime,262.46,768,Liverpool,2025-07-10
CUST_012045,25,41603.46,Full-time,12,1,9152.76,Subprime,298.11,573,Sheffield,2025-07-29
CUST_012046,54,38878.62,Part-time,1,3,12829.94,Near-Prime,463.99,700,Leeds,2025-07-13
CUST_012047,23,33067.28,Full-time,4,2,9258.84,Prime,360.95,783,Cardiff,2025-07-15
CUST_012048,34,13387.47,Part-time,2,3,4819.49,Prime,175.54,780,Birmingham,2025-08-07
CUST_012049,43,72511.02,Full-time,7,4,49307.49,Prime,382.11,850,Sheffield,2025-07-23
CUST_012050,36,38507.85,Full-time,4,3,16173.3,Near-Prime,281.31,735,Bristol,2025-07-20
CUST_012051,69,94132.56,Retired,0,5,47066.28,Prime,156.91,803,Manchester,2025-08-06
CUST_012052,18,10812.56,Student,14,2,5190.03,Subprime,452.21,639,Newcastle,2025-08-02
CUST_012053,35,70895.65,Contract,1,4,31194.09,Prime,146.8,754,Newcastle,2025-07-27
CUST_012054,81,121343.36,Retired,1,1,13347.77,Subprime,288.69,627,Cardiff,2025-07-15
CUST_012055,24,37136.7,Full-time,5,3,16711.52,Near-Prime,450.49,692,Newcastle,2025-08-04
CUST_012056,18,20825.08,Part-time,4,2,5831.02,Near-Prime,397.71,707,Manchester,2025-08-05
CUST_012057,22,16000.0,Full-time,5,4,9600.0,Prime,140.18,784,Bristol,2025-07-23
CUST_012058,18,13937.62,Student,1,2,3066.28,Prime,181.7,778,Cardiff,2025-07-11
CUST_012059,54,71387.99,Full-time,2,3,25699.67,Near-Prime,285.53,737,Sheffield,2025-07-28
CUST_012060,18,23098.46,Part-time,1,2,5081.66,Near-Prime,268.56,668,Newcastle,2025-07-15
CUST_012061,34,46108.37,Full-time,2,1,5533.0,Near-Prime,146.68,682,Newcastle,2025-07-28
CUST_012062,25,32163.97,Full-time,3,2,8362.63,Subprime,94.51,624,Liverpool,2025-07-09
CUST_012063,60,51805.77,Part-time,2,5,31083.46,Prime,50.75,850,London,2025-07-31
CUST_012064,21,9600.0,Part-time,6,2,3072.0,Prime,332.83,751,London,2025-08-03
CUST_012065,98,131552.95,Retired,1,5,72354.12,Prime,31.01,850,London,2025-07-31
CUST_012066,28,27753.51,Part-time,6,3,13321.68,Prime,94.53,768,Glasgow,2025-07-11
CUST_012067,43,40309.31,Part-time,2,2,9674.24,Near-Prime,255.32,717,Birmingham,2025-07-13
CUST_012068,65,85479.06,Full-time,4,2,23934.14,Prime,305.12,757,Birmingham,2025-07-11
CUST_012069,43,72062.61,Full-time,2,2,17295.03,Prime,55.17,850,Cardiff,2025-07-22
CUST_012070,53,1295.4,Unemployed,2,4,621.79,Prime,148.94,784,Bristol,2025-07-14
CUST_012071,63,100606.39,Full-time,2,3,36218.3,Prime,358.2,850,Birmingham,2025-07-25
CUST_012072,46,63351.44,Full-time,5,4,38010.86,Prime,232.7,820,Bristol,2025-08-06
CUST_012073,49,58543.23,Full-time,14,3,42151.13,Prime,201.77,786,Newcastle,2025-07-13
CUST_012074,41,48687.86,Contract,4,2,13632.6,Prime,220.58,810,Sheffield,2025-07-23
CUST_012075,36,8038.56,Unemployed,0,1,803.86,Near-Prime,467.78,684,Manchester,2025-08-05
CUST_012076,128,158941.57,Retired,3,2,41324.81,Prime,145.74,850,Leeds,2025-08-01
CUST_012077,55,97329.74,Full-time,3,5,63264.33,Prime,359.51,783,Cardiff,2025-07-25
CUST_012078,38,28885.31,Contract,5,1,4332.8,Near-Prime,148.55,718,Birmingham,2025-07-11
CUST_012079,25,28066.13,Full-time,2,2,6735.87,Deep-Subprime,339.61,533,Glasgow,2025-07-14
CUST_012080,27,42402.02,Contract,5,4,25441.21,Prime,81.47,800,Sheffield,2025-08-06
CUST_012081,32,11551.97,Part-time,0,2,2310.39,Prime,165.05,789,Bristol,2025-08-02
CUST_012082,18,10009.13,Part-time,2,2,2402.19,Near-Prime,299.98,718,Leeds,2025-07-11
CUST_012083,20,9439.96,Student,1,2,2076.79,Subprime,433.26,641,Sheffield,2025-07-18
CUST_012084,63,52199.87,Part-time,9,4,39671.9,Prime,401.95,850,Leeds,2025-08-03
CUST_012085,18,21199.92,Part-time,5,1,3179.99,Near-Prime,316.96,687,Bristol,2025-07-15
CUST_012086,20,19550.22,Part-time,3,3,7624.58,Near-Prime,496.78,683,Manchester,2025-08-05
CUST_012087,40,49066.7,Full-time,2,2,11776.01,Near-Prime,208.76,746,Birmingham,2025-08-02
CUST_012088,77,72909.28,Retired,0,3,21872.78,Prime,369.3,757,London,2025-07-15
CUST_012089,39,46788.03,Full-time,4,4,26201.3,Prime,258.36,826,Newcastle,2025-07-19
CUST_012090,53,99216.18,Self-employed,3,5,64490.52,Prime,223.3,850,Liverpool,2025-07-16
CUST_012091,69,55349.19,Part-time,17,4,59777.12,Prime,188.92,752,Newcastle,2025-07-23
CUST_012092,77,49351.96,Part-time,4,1,6909.27,Near-Prime,703.33,744,Liverpool,2025-07-24
CUST_012093,21,13881.11,Student,3,3,5413.63,Near-Prime,194.92,715,Liverpool,2025-07-09
CUST_012094,50,85937.83,Self-employed,2,2,20625.08,Near-Prime,180.6,723,Newcastle,2025-08-01
CUST_012095,38,42655.97,Part-time,5,5,31991.97,Prime,314.58,752,Sheffield,2025-07-18
CUST_012096,34,34955.86,Full-time,3,5,22721.31,Prime,179.81,792,Leeds,2025-07-14
CUST_012097,42,77166.49,Contract,2,3,27779.94,Near-Prime,259.19,693,Newcastle,2025-07-12
CUST_012098,125,155845.29,Retired,10,2,62338.12,Prime,203.05,850,Glasgow,2025-07-09
CUST_012099,37,58963.3,Full-time,3,2,15330.46,Near-Prime,256.52,745,Liverpool,2025-07-16
CUST_012100,38,51467.78,Full-time,2,3,18528.4,Near-Prime,493.4,724,Glasgow,2025-08-07
CUST_012101,18,13546.59,Part-time,4,2,3793.05,Subprime,704.86,635,Birmingham,2025-07-14
CUST_012102,37,51317.38,Part-time,9,2,19500.61,Near-Prime,319.43,709,Liverpool,2025-08-03
CUST_012103,25,16000.0,Contract,4,2,4480.0,Prime,506.12,850,Sheffield,2025-07-13
CUST_012104,18,26602.13,Part-time,3,3,10374.83,Near-Prime,137.83,663,Liverpool,2025-07-21
CUST_012105,77,126354.19,Retired,1,4,55595.84,Prime,43.12,823,Glasgow,2025-07-18
CUST_012106,106,123373.17,Retired,5,3,55517.92,Prime,708.0,850,London,2025-07-14
CUST_012107,21,11181.82,Student,2,3,4025.46,Prime,27.84,791,Birmingham,2025-07-31
CUST_012108,34,28845.87,Full-time,0,1,2884.59,Deep-Subprime,253.83,462,Newcastle,2025-07-10
CUST_012109,22,1643.59,Unemployed,10,2,657.44,Subprime,69.13,564,Liverpool,2025-08-02
CUST_012110,18,16000.0,Full-time,4,2,4480.0,Subprime,344.7,615,Glasgow,2025-07-30
CUST_012111,67,98586.15,Retired,6,3,47321.35,Prime,237.24,802,Bristol,2025-07-27
CUST_012112,29,23936.16,Full-time,0,1,2393.62,Subprime,134.1,647,Leeds,2025-07-11
CUST_012113,61,63966.87,Full-time,2,2,15352.05,Near-Prime,252.69,674,Liverpool,2025-07-14
CUST_012114,68,69579.54,Part-time,6,5,55663.63,Prime,503.14,850,Manchester,2025-07-23
